vname,mean
theta.77,2.617154315
theta.78,2.8560015
theta.79,3.633701415
theta.80,2.684358516
theta.81,2.936823799
theta.82,2.85543707
theta.83,4.959697705
theta.84,4.57130034
theta.85,4.19527932
theta.86,4.072358475
theta.87,3.59572485
theta.88,3.523972195
theta.89,4.69493468
theta.90,3.69228944
theta.91,3.320019205
theta.92,2.6760525665
theta.93,1.6101623307
theta.94,3.920883235
theta.95,4.49688919
theta.96,3.17084803
theta.97,1.963259704
theta.98,2.829742679
theta.99,3.884955685
theta.100,4.49928591
theta.101,4.337731525
theta.102,1.8886849595
theta.103,3.450600543
theta.104,1.986636732
theta.105,2.8626625725
theta.106,3.401706315
theta.107,3.49425212
theta.108,4.807152895
theta.109,3.96085998
theta.110,3.46272766
theta.111,3.33291001
theta.112,3.03714757
theta.113,4.79422221
theta.114,0.3645573545645
theta.115,2.4095489725
theta.116,4.81844744
theta.117,4.98440726
theta.118,2.973801565
theta.119,2.30747834631
theta.120,0.7642095607885
theta.121,3.64326615
theta.122,2.188943165
theta.123,3.911360545
theta.124,2.65384671
theta.125,3.78162569
theta.126,2.4296870635
theta.127,3.5219476
theta.128,0.679588162225
theta.129,5.161389005
theta.130,3.93445406
theta.131,3.6531233125
theta.132,3.3946514045
theta.133,4.707105145
theta.134,4.9195971
theta.135,3.854662515
theta.136,2.374950877
theta.137,2.4360868955425
theta.138,1.85789771885
theta.139,3.222252845
theta.140,2.136392545
theta.141,4.47303155
theta.142,3.29775972
theta.143,4.62361647
theta.144,4.64172094
theta.145,1.81270814007
theta.146,3.9947912585
theta.147,3.229856855
theta.148,1.662753632085
theta.149,6.21729675
theta.150,4.307137585
theta.151,2.598978549
theta.152,4.903979445
theta.153,2.39049097
theta.154,2.0302580035
theta.155,4.30093781
theta.156,4.962977325
theta.157,1.96586387982
theta.158,4.58973177
theta.159,4.665645485
theta.160,4.54434142
theta.161,3.478562876
theta.162,4.209739
theta.163,2.98401378
theta.164,5.111557625
theta.165,4.90865772
theta.166,3.351772735
theta.167,4.59905489
theta.168,5.195321955
theta.169,1.977161485915
theta.170,1.099293261525
theta.171,2.5367537765
theta.172,3.68363119
theta.173,4.736077315
theta.174,3.23256443
theta.175,3.2097778200000002
theta.176,4.531340335
theta.177,3.28268401
theta.178,3.5854029655
theta.179,1.19971421979
theta.180,3.345214365
theta.181,3.92169827
theta.182,3.804167142
theta.183,4.29129612
theta.184,3.25901458
theta.185,1.528257758985
theta.186,3.3675729255
theta.187,3.68732819
theta.188,0.75590262672
theta.189,4.41272668
theta.190,4.721350075
theta.191,4.28656921
theta.192,1.59754269108
theta.193,3.89947102
theta.194,0.9268236670825
theta.195,2.548992846
theta.196,2.825048275
theta.197,4.294042235
theta.198,3.881892366
theta.199,3.38568494
theta.200,4.2421995
theta.201,3.37687996
theta.202,2.369235446
theta.203,2.688921722585
theta.204,4.88624943
theta.205,4.05682043
theta.206,2.3195804255
theta.207,3.561665215
theta.208,-0.31711848593499997
theta.209,2.994518075
theta.210,2.149064093
theta.211,4.02160679
theta.212,3.2935523175
theta.213,3.33273099
theta.214,3.525124805
theta.215,3.184914185
theta.216,1.99465435305
theta.217,1.91443413541
theta.218,0.7126262847495
theta.219,4.41081356
theta.220,2.3535199799
theta.221,1.719547154555
theta.222,2.6655435225795
theta.223,2.705244986
theta.224,2.994204125
theta.225,3.462792545
theta.226,3.143456755
theta.227,3.96442589
theta.228,4.927578895
theta.229,0.6358562349105
theta.230,3.38281337
theta.231,4.237079645
theta.232,5.06892373
theta.233,2.365643748
theta.234,4.305287665
theta.235,3.6611609449999998
theta.236,3.5765960900000002
theta.237,1.90525381021
theta.238,3.3111941975
theta.239,4.14634117
theta.240,2.3338564175
theta.241,2.339810672
theta.242,1.826529219055
theta.243,4.647963895
theta.244,4.356981815
theta.245,1.383397211635
theta.246,5.26407721
theta.247,2.99680171
theta.248,1.74868004455
theta.249,2.710050838
theta.250,2.7665040405
theta.251,2.0687607485
theta.252,4.01836925
theta.253,5.04817758
theta.254,1.794653411385
theta.255,1.7820351045
theta.256,4.34389201
theta.257,5.197713615
theta.258,3.5153193
theta.259,-0.84673568348655
theta.260,3.78856102
theta.261,3.87180134
theta.262,1.93982606615
theta.263,2.5120126855
theta.264,3.2292827649999998
theta.265,2.91376971
theta.266,1.4829941165
theta.267,2.5695722275
theta.268,1.58594690445
theta.269,1.743873097705
theta.270,2.61678549735
theta.271,-0.74793711995035
theta.272,3.597871675
theta.273,3.154543078
theta.274,4.51146068
theta.275,3.670411065
theta.276,0.65232258434
theta.277,3.827181545
theta.278,4.426442395
theta.279,2.744495541
theta.280,2.619490395
theta.281,2.5734233795
theta.282,3.89695967
theta.283,1.9738237493
theta.284,3.760519945
theta.285,2.7912022575
theta.286,3.168790465
theta.287,2.3009688105
theta.288,5.12789117
theta.289,2.2901422995
theta.290,3.349913891
theta.291,2.9010338275
theta.292,2.863655939
theta.293,2.19085001902
theta.294,3.362761575
theta.295,3.0049206
theta.296,3.4171258965
theta.297,3.274287537
theta.298,4.695267295
theta.299,4.29557717
theta.300,3.438251385
theta.301,3.117213741
theta.302,2.8767731088
theta.303,3.39702497
theta.304,2.8767709655
theta.305,3.128549609
theta.306,3.448651745
theta.307,2.5672399275
theta.308,1.29240010622
theta.309,2.63043284285
theta.310,2.3536032697000002
theta.311,4.573016785
theta.312,4.49092925
theta.313,2.4578964845
theta.314,3.09911889
theta.315,3.90240595
theta.316,-0.205716565505
theta.317,3.718492365
theta.318,1.7797877565
theta.319,3.56811855
theta.320,5.276303715
theta.321,3.735188065
theta.322,2.7111803409365
theta.323,2.558759332
theta.324,2.91483833
theta.325,2.899864325
theta.326,3.849433775
theta.327,3.82822523
theta.328,2.970781714
theta.329,3.2696704
theta.330,2.3628293165
theta.331,4.679045515
theta.332,3.240932175
theta.333,5.151240875
theta.334,3.452053477
theta.335,3.996110145
theta.336,2.60047328788
theta.337,4.05992594
theta.338,4.119479285
theta.339,3.813116314
theta.340,3.370150215
theta.341,2.04306744202
theta.342,5.082558845
theta.343,1.400009823326
theta.344,2.3041765702
theta.345,2.704656873
theta.346,4.593522315
theta.347,4.35530633
theta.348,4.658505285
theta.349,4.279694505
theta.350,5.1959397
theta.351,2.761726833
theta.352,3.92411415
theta.353,3.60013598
theta.354,3.288140675
theta.355,3.68341782
theta.356,3.203052835
theta.357,3.2686760775
theta.358,0.9441900029335
theta.359,4.58015651
theta.360,3.40519577
theta.361,3.341315515
theta.362,2.945399589
theta.363,5.21587126
theta.364,2.1234426562725
theta.365,1.91989765031
theta.366,3.442080625
theta.367,3.771218215
theta.368,4.786593685
theta.369,3.031843675
theta.370,3.4673145055
theta.371,3.640060415
theta.372,4.37766973
theta.373,4.94895627
theta.374,3.8159899
theta.375,4.352248655
theta.376,2.0972897681
theta.377,3.296631865
theta.378,4.148023275
theta.379,3.384951245
theta.380,4.764184605
theta.381,3.60470509085
theta.382,3.298809295
theta.383,4.774962475
theta.384,4.1877351
theta.385,4.43441158
theta.386,4.76201716
theta.387,5.32123638
theta.388,4.805046505
theta.389,3.762670035
theta.390,3.65341241
theta.391,4.52147705
theta.392,3.37955026
theta.393,3.0154604765
theta.394,3.198487335
theta.395,3.795821115
theta.396,5.012166725
theta.397,3.77121051
theta.398,2.30314084
theta.399,6.04788996
theta.400,3.347357425
theta.401,3.637134885
theta.402,2.157001069
theta.403,2.391751901
theta.404,3.92655401
theta.405,4.100853875
theta.406,3.33969458
theta.407,3.063483505
theta.408,3.332777541
theta.409,4.26005384
theta.410,5.5184349
theta.411,5.080388015
theta.412,3.702341334
theta.413,2.3738401275
theta.414,4.599100585
theta.415,3.49835581
theta.416,3.36994594
theta.417,2.442739453
theta.418,1.45433868752
theta.419,2.771737959
theta.420,3.376112298
theta.421,3.76732651
theta.422,2.9232750225
theta.423,3.839557202
theta.424,3.60365745
theta.425,3.088062316
theta.426,2.021617043015
theta.427,3.57515806
theta.428,-1.292769039335
theta.429,2.502840208435
theta.430,3.87375786
theta.431,5.038579065
theta.432,4.34480308
theta.433,3.854970275
theta.434,2.3853316885
theta.435,5.13956583
theta.436,3.391594585
theta.437,3.745287505
theta.438,4.45971376
theta.439,2.0605384005
theta.440,3.808917035
theta.441,-0.1470140128205
theta.442,3.265131375
theta.443,2.9162728965
theta.444,2.865941305
theta.445,3.78423397
theta.446,3.913097725
theta.447,1.869093386
theta.448,2.7644821575
theta.449,3.0183191707
theta.450,2.79573823
theta.451,4.23891678
theta.452,2.488073558905
theta.453,2.1847923795
theta.454,3.626075505
theta.455,3.886540745
theta.456,4.60388703
theta.457,2.639310613
theta.458,2.84165338355
theta.459,4.767808225
theta.460,0.218596181485
theta.461,2.894877592
theta.462,4.606858425
theta.463,5.333766485
theta.464,3.29892243
theta.465,-0.2616324610295
theta.466,3.488180385
theta.467,3.963224465
theta.468,3.51539197
theta.469,1.81961177655
theta.470,1.275287578412
theta.471,4.39739008
theta.472,3.1193006585
theta.473,1.51450240022
theta.474,5.0761182
theta.475,6.16500235
theta.476,3.725546545
theta.477,3.414353347
theta.478,3.353315165
theta.479,2.78183561
theta.480,3.789185168
theta.481,4.573806625
theta.482,3.72384773
theta.483,3.782850614
theta.484,3.57998741
theta.485,2.5836432255
theta.486,5.02083845
theta.487,1.318265418553
theta.488,2.02538189635
theta.489,4.80743432
theta.490,2.01644094
theta.491,2.947317331
theta.492,3.453408335
theta.493,4.056087058
theta.494,5.002660285
theta.495,5.665355635
theta.496,2.293308296815
theta.497,3.74462174
theta.498,3.399455838
theta.499,3.833761385
theta.500,4.355455075
theta.501,4.17237964
theta.502,2.153060045
theta.503,3.924863275
theta.504,2.318089315
theta.505,3.70354471
theta.506,5.16330808
theta.507,1.954498981
theta.508,4.39520576
theta.509,4.09182096
theta.510,3.924022945
theta.511,5.366221155
theta.512,2.933852328
theta.513,3.047663235
theta.514,2.902203471
theta.515,4.600148335
theta.516,2.29415381813
theta.517,2.420916076
theta.518,3.405588332
theta.519,1.74269476657
theta.520,-1.206239244187
theta.521,3.811369945
theta.522,3.75377637
theta.523,1.7121054085
theta.524,5.14571411
theta.525,2.264772328165
theta.526,3.321027055
theta.527,3.609520375
theta.528,3.3468954
theta.529,3.98626805
theta.530,4.419114895
theta.531,4.352576965
theta.532,2.3851723145
theta.533,3.409921125
theta.534,4.754868705
theta.535,5.30748821
theta.536,4.2660434
theta.537,3.70978808
theta.538,4.19155204
theta.539,3.0564704529729
theta.540,3.36673778
theta.541,2.835119176
theta.542,3.68020127
theta.543,4.513232065
theta.544,3.40834654
theta.545,1.44607218785
theta.546,3.13463879
theta.547,4.920075225
theta.548,3.63540233
theta.549,2.6796054085
theta.550,4.712178815
theta.551,3.761783936
theta.552,4.92597156
theta.553,2.369004302
theta.554,2.261469457727
theta.555,4.103031435
theta.556,4.117693705
theta.557,4.33033342
theta.558,3.62756491
theta.559,3.400421005
theta.560,3.6992843925
theta.561,3.001337674175
theta.562,3.0405895025
theta.563,3.803430505
theta.564,3.91865389
theta.565,3.28442425
theta.566,3.306418325
theta.567,3.24116213
theta.568,3.6085404765
theta.569,3.19903524
theta.570,3.306634935
theta.571,-0.1368075296913
theta.572,3.643267995
theta.573,4.79660318
theta.574,4.83245827
theta.575,3.598661135
theta.576,2.7353653605
theta.577,4.28634897
theta.578,-1.2093425493535
theta.579,5.31442233
theta.580,3.614165189
theta.581,3.07802879
theta.582,2.667277241
theta.583,3.540825135
theta.584,3.493434242
theta.585,2.6520880595
theta.586,3.818605535
theta.587,2.3804006945
theta.588,3.07316156
theta.589,1.211434384266
theta.590,4.17471388
theta.591,3.367670105
theta.592,2.66389903
theta.593,2.218577986305
theta.594,2.4384366035
theta.595,3.577360985
theta.596,2.7889574685
theta.597,3.674662875
theta.598,4.09389736
theta.599,3.083930745
theta.600,4.021875415
theta.601,2.418060333
theta.602,5.521460425
theta.603,2.86901422
theta.604,3.85654154
theta.605,2.931632709
theta.606,4.059208005
theta.607,3.2466766555
theta.608,3.405647185
theta.609,0.3353277779525
theta.610,0.5657654058935
theta.611,3.814949815
theta.612,4.91424514
theta.613,2.878552836525
theta.614,5.44920783
theta.615,2.7303816705
theta.616,0.26855457954399997
theta.617,4.69158864
theta.618,4.641933735
theta.619,2.679532916
theta.620,3.4297751775
theta.621,3.6002901226
theta.622,3.63891909
theta.623,3.977105265
theta.624,3.4150032805
theta.625,0.996322545545
theta.626,2.8474815775
theta.627,2.2850980055
theta.628,5.35558881
theta.629,3.2945245565
theta.630,2.95549321
theta.631,3.18865587935
theta.632,2.45752301685
theta.633,0.78379543237
theta.634,4.38237808
theta.635,5.108300905
theta.636,3.82629467
theta.637,2.8348479415
theta.638,5.623324615
theta.639,3.19939222
theta.640,2.817565178
theta.641,2.8471262895
theta.642,4.62741329
theta.643,2.855622075
theta.644,2.681978515
theta.645,3.706231885
theta.646,3.35060867
theta.647,2.9545423855
theta.648,5.23655707
theta.649,2.4869531613
theta.650,2.029190174
theta.651,4.23181695
theta.652,3.394735325
theta.653,3.901992045
theta.654,6.03869606
theta.655,3.157473705
theta.656,4.67225728
theta.657,3.0414188285
theta.658,3.2693379895
theta.659,2.6515168215
theta.660,4.006933195
theta.661,3.595540215
theta.662,4.442540315
theta.663,4.37201665
theta.664,2.4280511605
theta.665,2.7317672
theta.666,3.83819744
theta.667,4.202085235
theta.668,2.479859029
theta.669,3.47728353
theta.670,3.281306555
theta.671,3.885145615
theta.672,3.6522332299999998
theta.673,0.305473610415
theta.674,3.145270715
theta.675,4.002025965
theta.676,1.606973856275
theta.677,3.9739111275
theta.678,3.535089335
theta.679,3.15221472
theta.680,1.4205985048
theta.681,2.798480937
theta.682,3.894133865
theta.683,4.03534623
theta.684,1.21890661034
theta.685,1.0709043244015
theta.686,2.5283264256
theta.687,3.81010623
theta.688,3.433390235
theta.689,5.16611882
theta.690,3.6524515585
theta.691,3.578096565
theta.692,3.130051495
theta.693,5.03973778
theta.694,2.38932104
theta.695,4.0923079
theta.696,4.57934885
theta.697,4.974830365
theta.698,5.044324505
theta.699,-0.05813425987215
theta.700,0.93134902203
theta.701,2.1087652275
theta.702,3.44813234
theta.703,4.8624174
theta.704,4.54017576
theta.705,4.229544635
theta.706,2.8120387845
theta.707,1.392095367393
theta.708,4.407802675
theta.709,6.007119635
theta.710,1.9518457795
theta.711,2.39043108775
theta.712,3.20832395
theta.713,2.3658160525
theta.714,3.811128915
theta.715,3.8601142999999998
theta.716,3.268306655
theta.717,3.3106181325
theta.718,4.92538041
theta.719,2.8001380345
theta.720,4.989512305
theta.721,2.5093738
theta.722,3.3877186
theta.723,4.058940925
theta.724,3.3989633905
theta.725,2.92468509
theta.726,4.587780485
theta.727,5.12972022
theta.728,4.897244635
theta.729,2.1428202917
theta.730,2.85408878195
theta.731,2.5861962425
theta.732,3.82267432
theta.733,5.395934495
theta.734,2.74781291125
theta.735,2.5681329245
theta.736,1.70034599365
theta.737,4.88605455
theta.738,2.355579847203
theta.739,4.52085173
theta.740,2.347063515
theta.741,3.82452872
theta.742,2.4561506097
theta.743,4.653167245
theta.744,2.772408519735
theta.745,3.068082525
theta.746,3.237919761
theta.747,3.60740381
theta.748,4.37195305
theta.749,3.925143675
theta.750,2.30934702245
theta.751,3.59906889
theta.752,3.59911427
theta.753,3.378639855
theta.754,3.655060853
theta.755,2.454457584
theta.756,3.003128575
theta.757,3.379626635
theta.758,1.9377704462
theta.759,1.184467010685
theta.760,4.199626335
theta.761,3.08099221
theta.762,4.859586675
theta.763,3.057142675
theta.764,1.9970714079
theta.765,2.429689135
theta.766,1.596672239116
theta.767,5.042856915
theta.768,3.1250238695
theta.769,3.63037978
theta.770,2.248643502
theta.771,3.590876104
theta.772,2.389028675
theta.773,2.61904840195
theta.774,6.113679545
theta.775,3.811954631
theta.776,2.962447875
theta.777,5.17622977
theta.778,3.960270185
theta.779,2.9867725665
theta.780,4.1040452
theta.781,3.755389735
theta.782,4.53402618
theta.783,3.5331855935
theta.784,2.5625997985
theta.785,4.97987474
theta.786,3.25347247
theta.787,2.9755864675
theta.788,3.79337736
theta.789,3.319498475
theta.790,4.47021562
theta.791,3.9656319585
theta.792,2.227034182615
theta.793,3.1040752635
theta.794,2.775256915
theta.795,3.157751745
theta.796,3.0289207925
theta.797,4.84463367
theta.798,3.68950363
theta.799,3.824527215
theta.800,4.12955478
theta.801,3.1586629525
theta.802,0.244662447056
theta.803,4.14590842
theta.804,2.0807632675
theta.805,3.55946188
theta.806,4.28926055
theta.807,2.624173245
theta.808,2.702372752555
theta.809,1.0938084310235
theta.810,4.48466741
theta.811,3.427856995
theta.812,3.63685554
theta.813,2.719979601
theta.814,3.2553977475
theta.815,2.4337813055
theta.816,3.84194987
theta.817,4.87757629
theta.818,3.14837794
theta.819,2.63612068
theta.820,4.311991835
theta.821,2.8250479415
theta.822,4.455060465
theta.823,3.11787159
theta.824,4.953550665
theta.825,3.42973019
theta.826,3.3430928185
theta.827,3.161542325
theta.828,3.190349138
theta.829,3.02502397
theta.830,3.604901255
theta.831,4.970630665
theta.832,4.09815757
theta.833,4.48987816
theta.834,4.81273801
theta.835,1.34136348312
theta.836,3.25198676
theta.837,4.24610997
theta.838,5.229338345
theta.839,5.005860095
theta.840,5.118668285
theta.841,4.6009888
theta.842,2.342415729
theta.843,5.3755708
theta.844,2.841202625
theta.845,4.055527325
theta.846,3.74581709
theta.847,3.23047945
theta.848,3.624030614
theta.849,3.236605679
theta.850,3.5496279
theta.851,3.14037645
theta.852,4.80706478
theta.853,5.906233045
theta.854,5.0447704
theta.855,2.295708816
theta.856,4.198023055
theta.857,-1.25701327347
theta.858,5.102207215
theta.859,5.10356073
theta.860,3.273617938
theta.861,3.91682812
theta.862,4.03053355
theta.863,4.68501753
theta.864,3.7816266425
theta.865,2.152397259045
theta.866,4.269756885
theta.867,4.308022085
theta.868,4.816410335
theta.869,1.8756124052
theta.870,3.433233965
theta.871,2.777765689
theta.872,2.9037739435
theta.873,3.2047712685
theta.874,3.13524234
theta.875,3.728201893
theta.876,2.55945957955
theta.877,3.584065367
theta.878,1.68903560835
theta.879,2.502828032
theta.880,5.005392675
theta.881,3.010970195
theta.882,2.605599784
theta.883,3.526403856
theta.884,2.0219483035
theta.885,3.93654834
theta.886,3.53072427
theta.887,2.265296899
theta.888,3.478934735
theta.889,5.99848794
theta.890,3.364303
theta.891,3.95499726
theta.892,3.831968365
theta.893,4.92794016
theta.894,2.895829555
theta.895,2.002079772
theta.896,3.070333875
theta.897,2.734346061185
theta.898,4.101823235
theta.899,3.949700705
theta.900,2.591979222945
theta.901,3.267074015
theta.902,2.7043871441765
theta.903,4.72454476
theta.904,3.504474235
theta.905,3.023304491
theta.906,5.800294515
theta.907,2.6942890405
theta.908,1.4601759546165
theta.909,2.998474485
theta.910,3.66102116
theta.911,3.620693875
theta.912,2.850880227
theta.913,2.64718714
theta.914,3.033869483
theta.915,2.1613549256
theta.916,3.256314015
theta.917,4.925527365
theta.918,4.218508535
theta.919,4.35643221
theta.920,3.9333864
theta.921,3.85244384
theta.922,1.19598114782195
theta.923,2.781146775
theta.924,2.9990669435
theta.925,3.7340040175
theta.926,3.62205949
theta.927,1.920249846
theta.928,4.64973876
theta.929,2.87238290088
theta.930,3.002532255
theta.931,3.596588885
theta.932,0.7905432844895
theta.933,4.018909385
theta.934,3.751964175
theta.935,3.574611685
theta.936,2.41347323238
theta.937,3.20269695
theta.938,3.21906677
theta.939,-0.872757968783
theta.940,5.04972169
theta.941,2.6533334
theta.942,2.97079495
theta.943,3.460132525
theta.944,4.000109265
theta.945,5.263182525
theta.946,3.523928994
theta.947,2.42267861045
theta.948,3.21146176
theta.949,2.543701495
theta.950,3.0342836305
theta.951,2.2174840247
theta.952,3.587400697
theta.953,3.033165055
theta.954,2.351519949
theta.955,3.05471421
theta.956,2.703494717
theta.957,4.6005652
theta.958,3.64554963
theta.959,3.242837535
theta.960,3.126974005
theta.961,3.673181451
theta.962,2.7021209635
sigma,3.668075615
beta,0
mu_beta,0
sigma_beta,1
llike_,20438.62852
lpri_,-8392.85535
lp_,12045.77241565
