vname,mean
tau.780,4.1629831965
tau.781,11.44387883
tau.782,9.142431697
tau.783,13.028284955
tau.784,8.1846907175
tau.785,11.104655965
tau.786,11.745065565
tau.787,12.972897545
tau.788,20.998850795
tau.789,6.8641181175
tau.790,14.112828695
tau.791,6.2163279915
tau.792,13.46473995
tau.793,8.2353751
tau.794,9.6369747275
tau.795,11.66970743
tau.796,7.1935529145
tau.797,11.517210732
tau.798,11.98696214
tau.799,4.9167552265
tau.800,11.5297599775
tau.801,9.859061847
tau.802,9.7310740778
tau.803,8.210350282
tau.804,7.179972913
tau.805,13.743173825
tau.806,12.52913719
tau.807,8.9675395395
tau.808,18.22013403
tau.809,15.7194169565
tau.810,10.549500685
tau.811,10.7291296925
tau.812,8.7362448755
tau.813,5.2101983465
tau.814,15.1151285915
tau.815,10.2548892605
tau.816,14.568874545
tau.817,17.424986975
tau.818,11.13154973
tau.819,6.9254848095
tau.820,12.444746115
tau.821,4.7503641635
tau.822,8.0206200745
tau.823,6.5206250615
tau.824,9.883312335
tau.825,7.749189635
tau.826,11.339102835
tau.827,8.72961562
tau.828,9.790736205
tau.829,7.617094004
tau.830,6.699983805
tau.831,7.593117069
tau.832,7.726088033
tau.833,7.6326739795
tau.834,9.742938338
tau.835,9.2037656215
tau.836,6.3478134505
tau.837,15.201637535
tau.838,11.3694909755
tau.839,10.86357388
tau.840,14.702240315
tau.841,10.7614204845
tau.842,5.27203388215
tau.843,18.9020249
tau.844,8.0090605215
tau.845,19.21098119
tau.846,11.046305945
tau.847,17.245269815
tau.848,10.178255065
tau.849,10.011588365
tau.850,13.669512645
tau.851,5.00443614
tau.852,11.66120233
tau.853,25.04925295
tau.854,7.907405635
tau.855,10.18244304
tau.856,7.45161943
tau.857,11.56360179
tau.858,12.90205329765
tau.859,8.8207124875
tau.860,11.78607486
tau.861,6.7252693105
tau.862,9.392600626
tau.863,9.006390585
tau.864,14.586732015
tau.865,7.382421668
tau.866,12.1152255395
tau.867,8.4701735845
tau.868,9.65653552
tau.869,10.451090439
tau.870,8.357493952
tau.871,6.272239061
tau.872,9.33660604
tau.873,7.44192289
tau.874,10.08069924
tau.875,7.95771316
tau.876,18.299749465
tau.877,17.096483135
tau.878,10.88382254
tau.879,6.137145059
tau.880,21.31781077
tau.881,4.1724689725
tau.882,8.132383253
tau.883,8.9721776
tau.884,8.4065843165
tau.885,9.6057119695
tau.886,14.096636921
tau.887,4.162206065
tau.888,9.4553953825
tau.889,19.24850335
tau.890,9.86216742
tau.891,7.4799271595
tau.892,15.761797775
tau.893,6.201254546
tau.894,8.1712541525
tau.895,7.3321964955
tau.896,7.4727106345
tau.897,18.9215423025
tau.898,12.8188665722
tau.899,6.876415745
tau.900,5.6267797495
tau.901,13.446166674
tau.902,11.6888245275
tau.903,11.26960829
tau.904,29.10111277
tau.905,30.948026
tau.906,11.661638885
tau.907,6.9020022005
tau.908,13.699157935
tau.909,5.6826431575
tau.910,10.70153611
tau.911,9.26440281
tau.912,5.2786993085
tau.913,14.383674995
tau.914,11.2762719225
tau.915,5.25759061
tau.916,10.083009525
tau.917,5.586219784
tau.918,9.0861570435
tau.919,10.4060029445
tau.920,2.9586231495
tau.921,7.1577175825
tau.922,13.03948446
tau.923,5.534866153
tau.924,8.541279985
tau.925,11.0284241685
tau.926,23.95679488
tau.927,8.2743129685
tau.928,2.4615476215
tau.929,10.5239020745
tau.930,12.596093594
tau.931,14.28635756
tau.932,16.89708198
tau.933,21.74564537
tau.934,8.269677652
tau.935,9.754362885
tau.936,8.792228739
tau.937,8.154889735
tau.938,11.635038855
tau.939,6.6145183995
tau.940,8.0221178595
tau.941,13.2471558
tau.942,8.690647945
tau.943,10.359705011500001
tau.944,11.26959116
tau.945,15.564069105
tau.946,8.40809677
tau.947,7.872057984
tau.948,7.805284003
tau.949,11.59303019
tau.950,8.2452491
tau.951,9.107148089
tau.952,6.861606729
tau.953,11.4685554345
tau.954,8.8471517995
tau.955,13.9927704219
tau.956,11.85339234
tau.957,25.40296974
tau.958,30.02450545
tau.959,6.4648453475
tau.960,11.372696895
tau.961,9.4621930725
tau.962,18.661403925
tau.963,10.159611725
theta.1,2.0696395701
theta.2,0.7899252306635
theta.3,1.92780975287
theta.4,3.02297295955
theta.5,1.08424564235
theta.6,1.733879679145
theta.7,1.81962462981
theta.8,0.87303104418
theta.9,1.212962601705
theta.10,1.58283773337845
theta.11,1.971218780195
theta.12,3.003369617287
theta.13,0.8188681637395
theta.14,1.489031902395
theta.15,2.48290347831
theta.16,1.918034118667395
theta.17,2.1271624527
theta.18,2.062563312665
theta.19,2.048254698795
theta.20,1.725730250975
theta.21,0.6132571715355
theta.22,1.76732244156
theta.23,1.896730314166
theta.24,1.335210590896
theta.25,1.70362844368
theta.26,1.74877178953
theta.27,2.37962427026
theta.28,2.58531590865
theta.29,0.539384256095
theta.30,2.025539295875
theta.31,2.359052257025
theta.32,1.4894101429255
theta.33,3.16204226385
theta.34,1.376430506934
theta.35,1.971472548596
theta.36,-0.1088643121135
theta.37,2.135353342015
theta.38,1.471896145515
theta.39,1.997020073735
theta.40,1.814990279705
theta.41,1.792885431445
theta.42,2.36029467156
theta.43,1.395660789082
theta.44,0.8691049045175
theta.45,2.34919418476
theta.46,0.864566102862
theta.47,1.8034978835
theta.48,2.06811077121745
theta.49,1.98232257999
theta.50,2.426527047265
theta.51,2.499870159645
theta.52,1.57443906439
theta.53,1.97640049719
theta.54,0.67253456347975
theta.55,1.993125512
theta.56,2.14499504708
theta.57,1.3610816080265
theta.58,2.0494289950465
theta.59,0.7283074879555
theta.60,2.00009976373
theta.61,2.41380072483
theta.62,1.4264472281755
theta.63,1.723639796855
theta.64,1.664174505895
theta.65,3.62678565415
theta.66,2.01249897253
theta.67,0.349312850706
theta.68,1.251768891631
theta.69,1.3110766792085
theta.70,1.951150923205
theta.71,2.8931906501
theta.72,2.5504537707
theta.73,1.27357990015
theta.74,1.8614115604
theta.75,1.623689246128
theta.76,2.85571789917
theta.77,1.81951382862
theta.78,0.1822323215
theta.79,2.46094630023
theta.80,0.80947725684
theta.81,2.01968596086085
theta.82,2.29261827353
theta.83,4.35594778
theta.84,2.648032233655
theta.85,2.099953809265
theta.86,2.7826422646215
theta.87,2.48428185263
theta.88,-0.309388259315
theta.89,2.288831623005
theta.90,1.6784088949565
theta.91,0.8285696958441
theta.92,1.13138724736
theta.93,0.786523101193
theta.94,2.331506508294
theta.95,2.22867531385
theta.96,2.8882452924
theta.97,2.5461213275
theta.98,0.70843283744
theta.99,0.379667356958
theta.100,2.14995758109
theta.101,2.065851153385
theta.102,1.85185981393
theta.103,1.4050279000135
theta.104,2.086973009945
theta.105,2.55829074763
theta.106,2.1852414121535
theta.107,2.04369727095
theta.108,2.53803294744
theta.109,0.912981135175
theta.110,2.21694367418
theta.111,0.53938729396
theta.112,2.40131949285
theta.113,0.4360439682
theta.114,2.120978358445
theta.115,0.565683989605
theta.116,2.460597952
theta.117,1.76750820717
theta.118,2.0213631893295
theta.119,0.8587765362515
theta.120,0.35192807351
theta.121,1.50398423699
theta.122,1.856990536515
theta.123,2.614322252895
theta.124,2.090718687065
theta.125,2.406990150885
theta.126,1.19789693217
theta.127,2.213141948635
theta.128,0.8709155895175
theta.129,2.104621340925
theta.130,0.6061392759995
theta.131,1.32974189374635
theta.132,1.51436210973
theta.133,1.928976979155
theta.134,1.051299176474
theta.135,1.493819888
theta.136,1.692225854305
theta.137,0.610745544559
theta.138,1.821371504815
theta.139,1.68971004205
theta.140,2.33385712118
theta.141,2.213586733735
theta.142,2.19506604705
theta.143,1.89610697461
theta.144,2.80332119258
theta.145,1.262466159003
theta.146,2.89123213275
theta.147,1.82663451933
theta.148,0.5929049079155
